ID,XGB1234kb4c,target
90418,0.617901234568,1
90422,0.872311212815,1
90423,0.562422744129,0
90424,0.921836228288,1
90426,0.893343419062,1
90427,0.657863501484,1
90428,0.289115646259,1
90433,0.866150442478,0
90436,0.939156626506,1
90438,0.837927514038,1
90442,0.941292356186,1
90443,0.695727084769,1
90445,0.647940074906,1
90448,0.840438871473,1
90449,0.686285714286,1
90451,0.737754452926,1
90452,0.535405872193,1
90453,0.825327510917,1
90456,0.697980272428,1
90458,0.898395721925,1
90459,0.919764011799,1
90460,0.86620795107,1
90461,0.686654135338,1
90462,0.867699836868,1
90463,0.741778651808,1
90465,0.465016146394,1
90467,0.541907514451,0
90468,0.743243243243,1
90469,0.851851851852,0
90470,0.979222520107,1
90473,0.913922691482,1
90477,0.633903133903,1
90478,0.764117647059,1
90479,0.897851819377,1
90480,0.870615486433,1
90482,0.617315738655,1
90483,0.983606557377,1
90487,0.618650217707,1
90488,0.812330009066,1
90489,0.526162790698,1
90490,0.741778651808,1
90492,0.740109140518,1
90494,0.505376344086,1
90496,0.872311212815,1
90497,0.687169811321,1
90500,0.785223367698,1
90503,0.562256809339,1
90504,0.0374449339207,0
90506,0.975115207373,1
90508,0.894568690096,0
90511,0.7468719923,1
90512,0.825327510917,1
90513,0.913922691482,1
90514,0.870615486433,0
90519,0.86962276638,0
90520,0.837927514038,1
90521,0.785966460724,1
90523,0.500399680256,0
90525,0.687169811321,1
90527,0.941292356186,1
90529,0.690154440154,0
90530,0.72961249277,1
90532,0.774509803922,0
90534,0.636897590362,1
90536,0.658536585366,0
90543,0.501796945193,1
90547,0.465016146394,1
90548,0.841540626099,1
90553,0.737938909506,1
90559,0.196428571429,0
90560,0.541907514451,0
90564,0.651553468208,0
90565,0.986678507993,1
90567,0.686654135338,1
90568,0.617315738655,1
90570,0.840114887506,0
90571,0.918313570488,0
90573,0.85192563081,1
90574,0.522316043426,1
90575,0.777932636469,1
90578,0.698912198912,0
90579,0.812330009066,0
90581,0.939156626506,1
90582,0.956471271039,1
90584,0.776712046205,1
90585,0.812330009066,1
90586,0.686285714286,1
90588,0.804593373494,1
90590,0.913922691482,1
90592,0.812884784521,0
90594,0.80381348274,1
90595,0.745555555556,1
90597,0.651553468208,1
90600,0.764117647059,1
90601,0.974358974359,1
90602,0.80381348274,1
90605,0.919764011799,1
90607,0.915831663327,1
90609,0.434993924666,0
90611,0.895597210113,1
90612,0.737754452926,1
90615,0.737938909506,0
90616,0.774215867159,1
90617,0.976298997265,1
90618,0.897851819377,1
90619,0.708730741012,1
90621,0.80381348274,1
90624,0.776712046205,1
90625,0.687169811321,1
90628,0.686285714286,0
90629,0.872311212815,1
90634,0.706445993031,0
90636,0.956471271039,1
90637,0.641911764706,0
90639,0.7468719923,1
90640,0.618650217707,0
90642,0.804593373494,1
90648,0.638603952965,1
90649,0.953240477544,1
90652,0.739804469274,1
90653,0.912858249419,1
90654,0.895597210113,1
90656,0.862208987547,1
90657,0.866150442478,1
90659,0.563431247339,1
90660,0.428018575851,0
90662,0.872311212815,1
90664,0.706445993031,1
90665,0.80381348274,1
90666,0.926755447942,1
90667,0.840438871473,0
90670,0.971089696071,1
90671,0.658536585366,1
90672,0.690154440154,0
90674,0.88,1
90678,0.95110505601,1
90681,0.739804469274,0
90682,0.61970074813,0
90685,0.894568690096,1
90686,0.638603952965,0
90687,0.56830008673,1
90692,0.861448711716,0
90694,0.7794995735,1
90695,0.61970074813,1
90697,0.748626373626,1
90699,0.585742771685,0
90700,0.912858249419,1
90701,0.651553468208,1
90709,0.940058479532,1
90710,0.740109140518,1
90714,0.687169811321,1
90715,0.919546436285,1
90716,0.687169811321,1
90718,0.657863501484,1
90719,0.64683600713,1
90720,0.939156626506,1
90722,0.912858249419,1
90723,0.801229508197,0
90726,0.562852538276,0
90729,0.314917127072,1
90730,0.940058479532,1
90732,0.814891846922,1
90733,0.781609195402,1
90735,0.786030428769,1
90738,0.774509803922,1
90740,0.636897590362,1
90744,0.482563619227,1
90746,0.647940074906,1
90747,0.737938909506,1
90751,0.0277777777778,0
90752,0.980225988701,1
90753,0.737754452926,1
90754,0.539883268482,0
90755,0.16995447648,1
90756,0.362154150198,0
90759,0.950943396226,1
90762,0.804593373494,1
90764,0.636897590362,1
90769,0.812884784521,1
90773,0.913922691482,1
90774,0.774215867159,1
90775,0.615428571429,1
90776,0.522316043426,0
90777,0.658536585366,1
90778,0.373979591837,0
90782,0.80487804878,1
90784,0.977412731006,1
90787,0.128032345013,0
90789,0.563431247339,0
90794,0.698912198912,0
90798,0.95110505601,1
90799,0.698912198912,0
90801,0.72961249277,1
90803,0.639240506329,1
90804,0.951111111111,1
90805,0.866883116883,1
90808,0.862208987547,0
90810,0.700537955768,0
90811,0.915831663327,1
90812,0.565197428834,1
90813,0.909199237369,1
90814,0.86930545183,1
90820,0.541907514451,0
90821,0.7794995735,1
90827,0.86962276638,1
90828,0.862208987547,1
90829,0.636897590362,1
90831,0.774215867159,1
90835,0.647940074906,1
90846,0.80381348274,1
90849,0.899330042313,0
90850,0.662790697674,0
90851,0.700537955768,0
90853,0.804593373494,1
90854,0.953542872898,1
90855,0.690154440154,1
90859,0.872311212815,1
90860,0.841540626099,0
90864,0.80381348274,1
90866,0.909199237369,0
90869,0.949884792627,1
90870,0.840438871473,1
90871,0.641911764706,0
90872,0.80487804878,1
90876,0.563431247339,0
90880,0.86930545183,1
90881,0.737938909506,0
90882,0.847107438017,1
90883,0.651553468208,1
90886,0.566570188133,1
90888,0.415011037528,1
90889,0.895597210113,1
90891,0.946870451237,1
90893,0.698912198912,0
90895,0.814814814815,1
90896,0.61316872428,0
90897,0.979584261321,1
90898,0.941329856584,1
90899,0.773014959724,1
90900,0.695727084769,1
90903,0.636897590362,0
90909,0.918313570488,1
90912,0.918313570488,1
90913,0.638603952965,1
90914,0.698912198912,1
90916,0.737754452926,1
90919,0.7794995735,1
90920,0.963926174497,1
90921,0.61970074813,0
90922,0.804593373494,1
90923,0.870615486433,1
90925,0.743498817967,0
90927,0.623724489796,1
90930,0.743498817967,1
90931,0.80487804878,0
90934,0.86962276638,1
90935,0.644168962351,0
90936,0.909199237369,1
90948,0.917875069716,1
90949,0.895597210113,1
90951,0.918313570488,1
90952,0.847107438017,1
90953,0.687169811321,0
90954,0.691568047337,0
90957,0.840114887506,1
90958,0.737754452926,1
90961,0.908045977011,1
90962,0.812884784521,1
90964,0.757004830918,1
90965,0.975088967972,1
90967,0.646195326543,0
90969,0.918715015819,1
90974,0.652096342551,0
90975,0.565197428834,0
90980,0.810091743119,0
90981,0.825327510917,1
90983,0.839312406577,0
90984,0.700074515648,0
90985,0.72961249277,1
90987,0.837927514038,1
90989,0.812834224599,1
90990,0.80381348274,1
90991,0.740109140518,1
90992,0.0195599022005,0
90993,0.870615486433,1
90995,0.0374449339207,0
90996,0.956471271039,1
90997,0.860897435897,1
90998,0.916472778036,1
90999,0.56830008673,0
91001,0.946870451237,1
91010,0.956471271039,1
91012,0.918313570488,1
91015,0.740109140518,1
91016,0.909199237369,1
91017,0.740109140518,1
91018,0.743243243243,1
91019,0.80381348274,0
91020,0.697980272428,0
91025,0.853275794429,1
91026,0.919764011799,1
91029,0.814891846922,1
91032,0.617315738655,1
91033,0.541362530414,0
91034,0.876156217883,1
91036,0.804593373494,1
91039,0.866883116883,0
91040,0.946870451237,1
91043,0.939802020538,1
91046,0.974012474012,1
91047,0.712166172107,1
91050,0.915831663327,1
91052,0.743498817967,0
91053,0.85192563081,1
91055,0.983761598858,1
91057,0.778318810866,0
91058,0.559523809524,0
91061,0.911007025761,1
91063,0.798824593128,1
91066,0.844142259414,1
91067,0.649006622517,0
91070,0.953542872898,1
91071,0.662790697674,0
91074,0.867263843648,1
91075,0.872311212815,0
91076,0.0558659217877,0
91078,0.658536585366,0
91081,0.743498817967,1
91082,0.636363636364,1
91083,0.7468719923,1
91084,0.373979591837,1
91092,0.72961249277,1
91093,0.743498817967,1
91097,0.958702064897,1
91099,0.458706467662,1
91100,0.941329856584,1
91101,0.638603952965,0
91104,0.85039817975,1
91107,0.802245789145,1
91108,0.690154440154,1
91109,0.647940074906,0
91110,0.870615486433,1
91111,0.916472778036,0
91113,0.980553477936,1
91119,0.792915531335,1
91120,0.953542872898,1
91122,0.565197428834,0
91125,0.746397694525,1
91126,0.85039817975,1
91127,0.979222520107,1
91128,0.691568047337,1
91129,0.777932636469,0
91130,0.778318810866,1
91132,0.837927514038,1
91133,0.698912198912,0
91134,0.778318810866,1
91139,0.398601398601,1
91141,0.658536585366,1
91147,0.919764011799,1
91148,0.621125143513,1
91149,0.578525641026,1
91150,0.897851819377,1
91151,0.501022494888,1
91152,0.979584261321,1
91154,0.781609195402,1
91155,0.9,1
91156,0.96287367406,1
91157,0.0368763557484,0
91158,0.916472778036,1
91159,0.745555555556,1
91166,0.500399680256,0
91169,0.798824593128,1
91171,0.647940074906,1
91172,0.636897590362,1
91173,0.976527900797,1
91174,0.872311212815,1
91179,0.773014959724,0
91182,0.872311212815,1
91183,0.541907514451,0
91185,0.567023554604,1
91188,0.873475609756,1
91189,0.739804469274,0
91190,0.177159590044,0
91194,0.841540626099,1
91199,0.740109140518,1
91203,0.18029739777,0
91204,0.781609195402,1
91206,0.623823316437,1
91207,0.804593373494,1
91209,0.80381348274,1
91210,0.421708185053,0
91213,0.946870451237,1
91215,0.804593373494,1
91216,0.585742771685,1
91217,0.983606557377,1
91218,0.690154440154,1
91219,0.974358974359,1
91221,0.740109140518,1
91222,0.844142259414,1
91223,0.773014959724,1
91224,0.840114887506,1
91225,0.652096342551,1
91226,0.697980272428,1
91232,0.702127659574,1
91236,0.658833063209,1
91237,0.897851819377,1
91239,0.861448711716,1
91240,0.578525641026,0
91242,0.921836228288,1
91243,0.356748224152,1
91244,0.840114887506,1
91247,0.916472778036,1
91251,0.646195326543,0
91252,0.946870451237,1
91253,0.917875069716,1
91255,0.56830008673,0
91257,0.917875069716,1
91258,0.909199237369,1
91263,0.909199237369,1
91265,0.446614583333,0
91269,0.563431247339,1
91270,0.96287367406,1
91271,0.553719008264,0
91272,0.939156626506,1
91276,0.458904109589,0
91277,0.986678507993,1
91279,0.804593373494,1
91282,0.856553147575,1
91289,0.961405244928,1
91293,0.80381348274,1
91294,0.91784989858,1
91297,0.698912198912,1
91298,0.690154440154,0
91306,0.80381348274,1
91307,0.501796945193,0
91309,0.835064935065,1
91311,0.96287367406,1
91312,0.856553147575,1
91313,0.894568690096,1
91314,0.739804469274,0
91316,0.565197428834,0
91320,0.80487804878,1
91321,0.565197428834,1
91323,0.562852538276,1
91325,0.798824593128,1
91326,0.953240477544,1
91332,0.739804469274,1
91335,0.687169811321,1
91336,0.7794995735,1
91337,0.739804469274,0
91339,0.7949932341,1
91340,0.840873634945,1
91342,0.913922691482,1
91345,0.958702064897,1
91346,0.216666666667,1
91347,0.840438871473,0
91348,0.623823316437,1
91351,0.777932636469,1
91354,0.960401267159,1
91355,0.976527900797,1
91359,0.638603952965,0
91360,0.61970074813,1
91361,0.72961249277,1
91362,0.587552742616,0
91363,0.860897435897,1
91364,0.974358974359,1
91365,0.872311212815,1
91368,0.691568047337,1
91369,0.541907514451,1
91370,0.844142259414,1
91371,0.745555555556,1
91373,0.61316872428,1
91374,0.917875069716,1
91375,0.71102661597,1
91377,0.698912198912,1
91380,0.764117647059,1
91381,0.917875069716,1
91385,0.841540626099,1
91387,0.646195326543,0
91388,0.921836228288,1
91389,0.960401267159,1
91390,0.737938909506,0
91391,0.986678507993,1
91392,0.897851819377,1
91393,0.562852538276,1
91395,0.93986636971,1
91396,0.690154440154,1
91399,0.916472778036,1
91400,0.866063348416,1
91403,0.781141034201,1
91405,0.918715015819,1
91407,0.739804469274,0
91408,0.0621468926554,0
91409,0.737754452926,1
91412,0.894568690096,1
91415,0.814891846922,1
91416,0.80381348274,1
91418,0.638603952965,0
91419,0.961405244928,1
91421,0.623823316437,0
91422,0.860897435897,1
91424,0.543416572077,0
91425,0.638603952965,1
91430,0.983401430031,1
91431,0.975088967972,1
91434,0.911007025761,1
91436,0.960163432074,1
91437,0.686285714286,1
91440,0.939156626506,1
91441,0.56830008673,0
91446,0.748626373626,0
91448,0.840438871473,1
91451,0.916472778036,1
91453,0.776712046205,1
91454,0.641911764706,0
91456,0.80381348274,1
91458,0.356748224152,0
91461,0.921836228288,1
91462,0.131474103586,0
91463,0.956989247312,1
91464,0.876156217883,1
91467,0.774215867159,1
91468,0.745555555556,1
91469,0.687169811321,0
91471,0.841540626099,1
91473,0.930921052632,1
91475,0.973938942666,1
91478,0.647940074906,1
91481,0.501796945193,0
91482,0.500399680256,1
91483,0.4888996139,0
91484,0.941292356186,1
91485,0.861448711716,1
91486,0.965478841871,0
91488,0.491264559068,0
91490,0.975088967972,1
91493,0.958702064897,1
91494,0.415011037528,0
91498,0.639240506329,1
91499,0.421708185053,0
91500,0.911007025761,1
91502,0.741778651808,1
91503,0.547037422037,1
91504,0.687169811321,0
91505,0.804593373494,1
91506,0.921836228288,1
91508,0.867699836868,1
91509,0.971553610503,1
91510,0.95110505601,1
91513,0.85039817975,1
91516,0.686654135338,1
91517,0.798824593128,1
91518,0.777932636469,1
91519,0.918715015819,1
91523,0.651741293532,1
91524,0.737754452926,1
91527,0.547037422037,0
91528,0.804593373494,1
91530,0.618650217707,0
91535,0.743243243243,1
91536,0.841540626099,0
91537,0.623724489796,0
91541,0.85039817975,0
91542,0.639240506329,1
91545,0.946870451237,1
91546,0.899330042313,0
91547,0.950943396226,1
91548,0.690154440154,1
91550,0.590069284065,1
91551,0.897851819377,1
91555,0.363416988417,0
91557,0.647940074906,1
91558,0.974358974359,1
91559,0.428018575851,0
91562,0.737938909506,0
91563,0.61316872428,0
91565,0.741778651808,1
91566,0.840438871473,1
91568,0.458706467662,0
91573,0.743498817967,1
91574,0.848857644991,0
91577,0.866150442478,1
91578,0.553719008264,0
91579,0.840438871473,1
91580,0.973938942666,1
91582,0.861928616155,1
91583,0.373979591837,0
91585,0.418410041841,0
91587,0.618650217707,1
91589,0.686654135338,1
91590,0.946870451237,1
91593,0.870615486433,1
91595,0.953240477544,1
91596,0.547037422037,1
91597,0.939156626506,1
91598,0.657863501484,1
91599,0.967325227964,0
91602,0.861928616155,1
91603,0.773014959724,1
91605,0.974358974359,1
91606,0.482563619227,0
91612,0.0357894736842,0
91613,0.956471271039,1
91614,0.777067153952,1
91615,0.739804469274,0
91616,0.95110505601,1
91618,0.562852538276,0
91619,0.739804469274,1
91620,0.776712046205,1
91622,0.686285714286,0
91624,0.695727084769,1
91625,0.96287367406,1
91628,0.872311212815,0
91629,0.80381348274,1
91633,0.953240477544,1
91635,0.781141034201,0
91640,0.895597210113,1
91641,0.623823316437,1
91642,0.953240477544,1
91643,0.708730741012,1
91644,0.862208987547,1
91646,0.801229508197,1
91647,0.737754452926,1
91652,0.646195326543,1
91653,0.739804469274,1
91654,0.698912198912,1
91656,0.918715015819,1
91659,0.567023554604,1
91661,0.434993924666,0
91662,0.963926174497,1
91663,0.700074515648,1
91666,0.617901234568,1
91667,0.564864864865,1
91669,0.459420289855,1
91670,0.872311212815,1
91671,0.657863501484,1
91672,0.792915531335,1
91673,0.17296222664,0
91675,0.562422744129,0
91676,0.862208987547,1
91678,0.861928616155,1
91679,0.960401267159,1
91680,0.458904109589,0
91681,0.872311212815,1
91684,0.562422744129,1
91685,0.585742771685,0
91686,0.636897590362,1
91687,0.960401267159,1
91689,0.774215867159,1
91693,0.941292356186,1
91694,0.698912198912,1
91695,0.776712046205,1
91697,0.953240477544,1
91698,0.565197428834,0
91699,0.867263843648,1
91700,0.658536585366,1
91701,0.874810318665,1
91703,0.764198782961,1
91704,0.446614583333,0
91706,0.874810318665,1
91707,0.956989247312,1
91709,0.638603952965,0
91711,0.136200716846,0
91712,0.983761598858,1
91715,0.86962276638,1
91718,0.80487804878,1
91722,0.459420289855,0
91723,0.567023554604,0
91724,0.971553610503,1
91725,0.983761598858,1
91727,0.931888544892,1
91728,0.748626373626,1
91729,0.893343419062,1
91731,0.764198782961,1
91733,0.587552742616,0
91735,0.753571428571,1
91736,0.956471271039,1
91738,0.7794995735,1
91739,0.778318810866,1
91740,0.861928616155,1
91742,0.739804469274,1
91745,0.700074515648,1
91746,0.939156626506,1
91748,0.452830188679,1
91752,0.918313570488,1
91753,0.980225988701,1
91755,0.974358974359,1
91757,0.743498817967,1
91759,0.565197428834,1
91760,0.590069284065,0
91764,0.983401430031,1
91765,0.844142259414,0
91766,0.918715015819,1
91768,0.926755447942,1
91769,0.564864864865,1
91770,0.986445783133,1
91772,0.638603952965,0
91774,0.80487804878,1
91776,0.96287367406,1
91778,0.764117647059,0
91779,0.872311212815,1
91781,0.0357894736842,0
91782,0.791836734694,0
91783,0.658536585366,0
91784,0.917875069716,1
91786,0.872311212815,1
91789,0.909199237369,1
91790,0.617315738655,1
91793,0.95110505601,1
91794,0.708732057416,0
91796,0.840438871473,0
91798,0.918313570488,1
91799,0.872311212815,1
91800,0.741778651808,1
91801,0.804593373494,1
91806,0.638603952965,1
91807,0.662790697674,0
91810,0.356748224152,0
91811,0.963926174497,1
91813,0.86962276638,0
91814,0.874810318665,1
91815,0.982993197279,1
91818,0.491264559068,1
91819,0.853275794429,1
91820,0.844142259414,1
91821,0.844142259414,1
91823,0.853275794429,1
91825,0.974358974359,1
91826,0.914746543779,1
91827,0.700537955768,1
91828,0.867263843648,0
91829,0.917875069716,1
91830,0.621125143513,1
91831,0.973938942666,1
91832,0.737754452926,1
91834,0.804593373494,1
91835,0.646195326543,1
91836,0.819090909091,1
91837,0.636897590362,1
91838,0.85192563081,1
91841,0.973520249221,1
91844,0.912870571222,1
91845,0.740109140518,1
91846,0.974358974359,1
91848,0.617315738655,1
91849,0.615428571429,0
91851,0.833333333333,1
91853,0.85039817975,1
91855,0.636363636364,1
91858,0.36231884058,1
91859,0.441340782123,0
91860,0.737754452926,1
91862,0.876156217883,1
91868,0.638603952965,1
91869,0.587552742616,1
91870,0.80381348274,1
91871,0.927536231884,1
91874,0.95110505601,1
91876,0.872311212815,1
91878,0.642857142857,1
91879,0.973938942666,1
91881,0.709677419355,0
91884,0.745555555556,1
91887,0.578947368421,1
91889,0.0487804878049,0
91890,0.363416988417,0
91892,0.658536585366,1
91893,0.841540626099,0
91896,0.919546436285,1
91899,0.479405806887,1
91902,0.491264559068,1
91908,0.781141034201,0
91909,0.638603952965,1
91910,0.500399680256,0
91912,0.846220677672,1
91915,0.687169811321,0
91916,0.737938909506,1
91917,0.867699836868,1
91918,0.739804469274,1
91920,0.617315738655,1
91926,0.618650217707,0
91929,0.917875069716,1
91930,0.909199237369,1
91933,0.804593373494,1
91934,0.837927514038,1
91937,0.698912198912,1
91940,0.88,1
91943,0.986445783133,1
91947,0.80487804878,0
91948,0.961405244928,1
91949,0.840438871473,1
91954,0.956471271039,1
91955,0.921836228288,0
91957,0.917875069716,1
91961,0.919764011799,1
91962,0.846220677672,1
91964,0.698912198912,1
91967,0.86930545183,1
91968,0.812330009066,1
91970,0.956471271039,1
91976,0.459420289855,0
91977,0.839312406577,0
91980,0.940058479532,1
91983,0.646195326543,0
91984,0.86930545183,1
91986,0.958588957055,1
91987,0.623823316437,1
91988,0.95110505601,1
91989,0.804593373494,1
91990,0.686654135338,0
91991,0.851851851852,1
91992,0.931888544892,0
91993,0.973938942666,1
92001,0.0368763557484,0
92004,0.961405244928,1
92005,0.80381348274,1
92007,0.958588957055,1
92011,0.398601398601,0
92016,0.913922691482,1
92017,0.567023554604,1
92019,0.872311212815,1
92022,0.912870571222,0
92023,0.895597210113,1
92024,0.615428571429,0
92025,0.700074515648,1
92027,0.289115646259,1
92029,0.872311212815,1
92030,0.686285714286,1
92031,0.698912198912,0
92041,0.737754452926,1
92042,0.658833063209,1
92044,0.7468719923,1
92045,0.72961249277,1
92047,0.856553147575,1
92049,0.85192563081,1
92050,0.776712046205,1
92051,0.913922691482,1
92053,0.535405872193,0
92054,0.861448711716,1
92056,0.931888544892,1
92057,0.833333333333,1
92058,0.909210526316,1
92059,0.941329856584,1
92060,0.903785488959,1
92061,0.833333333333,1
92062,0.617315738655,0
92063,0.700186219739,0
92064,0.562852538276,1
92066,0.80487804878,1
92067,0.977412731006,1
92068,0.491264559068,0
92070,0.491264559068,0
92072,0.737938909506,0
92076,0.983271375465,1
92079,0.837927514038,1
92080,0.946870451237,1
92081,0.961405244928,1
92082,0.418410041841,0
92083,0.698912198912,0
92085,0.741007194245,1
92086,0.950943396226,0
92087,0.764117647059,1
92088,0.743498817967,1
92092,0.866150442478,1
92093,0.781141034201,0
92094,0.356748224152,0
92095,0.812330009066,0
92097,0.539883268482,1
92099,0.108527131783,0
92100,0.814891846922,1
92101,0.700074515648,1
92102,0.434993924666,1
92103,0.459420289855,0
92104,0.919546436285,0
92105,0.917875069716,1
92107,0.458706467662,1
92109,0.979222520107,1
92112,0.80381348274,1
92114,0.960163432074,1
92115,0.941329856584,1
92116,0.91784989858,1
92117,0.918715015819,1
92119,0.919764011799,1
92120,0.7794995735,1
92121,0.853275794429,1
92123,0.786030428769,1
92125,0.781141034201,1
92127,0.977412731006,1
92128,0.739804469274,1
92129,0.522316043426,1
92130,0.867699836868,1
92131,0.866150442478,1
92132,0.700186219739,1
92134,0.913922691482,1
92135,0.974012474012,1
92137,0.798824593128,1
92140,0.578525641026,1
92142,0.867699836868,1
92143,0.688014101058,0
92146,0.362154150198,0
92147,0.745555555556,1
92149,0.983761598858,1
92150,0.86930545183,1
92151,0.739804469274,1
92152,0.547037422037,1
92153,0.971089696071,1
92155,0.80487804878,1
92156,0.652096342551,1
92159,0.895597210113,1
92160,0.737938909506,1
92161,0.0368763557484,0
92165,0.526162790698,1
92167,0.841540626099,0
92169,0.748626373626,1
92170,0.578947368421,1
92172,0.64683600713,0
92174,0.491264559068,0
92175,0.894568690096,0
92176,0.785966460724,1
92177,0.740109140518,0
92178,0.547037422037,1
92180,0.804593373494,1
92183,0.802245789145,1
92184,0.956471271039,1
92187,0.816326530612,1
92189,0.940058479532,0
92191,0.848857644991,1
92192,0.0374449339207,0
92197,0.700074515648,0
92198,0.590069284065,0
92200,0.658536585366,1
92202,0.708730741012,1
92206,0.743498817967,1
92207,0.804593373494,1
92208,0.790922619048,1
92210,0.562256809339,1
92211,0.918715015819,1
92214,0.737754452926,1
92217,0.563431247339,1
92219,0.927536231884,1
92220,0.658536585366,1
92221,0.777067153952,1
92223,0.80381348274,0
92226,0.80381348274,0
92229,0.853275794429,1
92230,0.745555555556,1
92231,0.563431247339,1
92233,0.72961249277,1
92234,0.636897590362,1
92235,0.9,1
92237,0.646195326543,0
92238,0.804593373494,1
92240,0.956471271039,1
92241,0.781141034201,0
92242,0.874810318665,1
92247,0.80381348274,1
92249,0.690154440154,1
92251,0.739804469274,1
92252,0.737754452926,0
92254,0.80381348274,1
92255,0.85039817975,1
92257,0.7794995735,1
92258,0.687169811321,1
92259,0.917875069716,1
92261,0.7794995735,1
92262,0.737754452926,1
92263,0.677494199536,1
92265,0.801229508197,1
92269,0.740109140518,1
92274,0.743243243243,0
92275,0.0374449339207,0
92276,0.460024600246,0
92277,0.848857644991,1
92278,0.686285714286,1
92279,0.908045977011,1
92281,0.563431247339,1
92282,0.0369565217391,0
92283,0.856553147575,1
92285,0.853275794429,1
92287,0.917875069716,1
92289,0.695727084769,1
92291,0.897851819377,1
92292,0.646195326543,1
92293,0.812884784521,1
92295,0.737754452926,1
92296,0.737754452926,1
92301,0.975088967972,1
92303,0.785223367698,1
92305,0.757004830918,1
92306,0.644168962351,0
92308,0.434993924666,0
92309,0.867699836868,1
92310,0.687169811321,0
92311,0.543416572077,0
92314,0.567023554604,1
92315,0.565197428834,1
92317,0.963926174497,1
92319,0.946870451237,0
92320,0.840438871473,1
92322,0.841540626099,1
92323,0.7794995735,0
92324,0.541907514451,1
92326,0.687169811321,1
92328,0.953240477544,1
92329,0.741778651808,1
92331,0.853275794429,1
92334,0.698912198912,0
92336,0.636897590362,1
92337,0.182456140351,1
92338,0.684647302905,1
92339,0.840438871473,1
92340,0.833333333333,1
92342,0.781141034201,1
92343,0.479405806887,0
92344,0.646195326543,1
92345,0.56830008673,1
92346,0.0746268656716,0
92348,0.853275794429,1
92349,0.737754452926,1
92352,0.95110505601,1
92353,0.541907514451,1
92354,0.647940074906,1
92355,0.623823316437,1
92358,0.7468719923,0
92359,0.621125143513,1
92360,0.913922691482,1
92363,0.479405806887,0
92364,0.785966460724,0
92368,0.776712046205,1
92370,0.651553468208,1
92371,0.567023554604,1
92372,0.491264559068,1
92375,0.790922619048,1
92377,0.804593373494,1
92389,0.289115646259,0
92390,0.745555555556,1
92393,0.917875069716,1
92394,0.781609195402,1
92397,0.86620795107,1
92399,0.587552742616,1
92402,0.921783625731,1
92405,0.844142259414,1
92406,0.837927514038,1
92407,0.547037422037,1
92408,0.855855855856,1
92409,0.918313570488,1
92411,0.848857644991,1
92413,0.862208987547,1
92418,0.86962276638,1
92421,0.867699836868,1
92422,0.501796945193,0
92424,0.916472778036,1
92426,0.971089696071,1
92427,0.812884784521,0
92428,0.856553147575,1
92430,0.563431247339,0
92432,0.646195326543,1
92433,0.686285714286,1
92435,0.781609195402,0
92436,0.547037422037,1
92441,0.973938942666,1
92442,0.915831663327,1
92443,0.479405806887,0
92445,0.563431247339,0
92446,0.7794995735,1
92447,0.543416572077,0
92450,0.686654135338,1
92452,0.740109140518,1
92454,0.769503546099,1
92455,0.958588957055,1
92457,0.741778651808,1
92458,0.847058823529,1
92459,0.636897590362,0
92462,0.776712046205,1
92468,0.698912198912,1
92471,0.698912198912,1
92473,0.652096342551,0
92474,0.642857142857,1
92476,0.801229508197,1
92479,0.757004830918,1
92482,0.963926174497,1
92484,0.563431247339,1
92487,0.698912198912,0
92488,0.677494199536,1
92490,0.641911764706,1
92492,0.841540626099,1
92493,0.86962276638,1
92495,0.781609195402,1
92496,0.953240477544,1
92497,0.866150442478,1
92501,0.974012474012,1
92506,0.94385026738,1
92507,0.177159590044,0
92510,0.790922619048,1
92515,0.872311212815,1
92517,0.946870451237,1
92518,0.0357894736842,1
92520,0.547037422037,1
92522,0.960401267159,1
92523,0.918715015819,1
92525,0.657863501484,1
92526,0.615428571429,1
92527,0.135071090047,0
92529,0.88,1
92531,0.909199237369,1
92533,0.837927514038,1
92536,0.697980272428,1
92538,0.564864864865,1
92540,0.421708185053,0
92541,0.956471271039,1
92544,0.482563619227,1
92549,0.862208987547,1
92551,0.801229508197,1
92552,0.698912198912,1
92553,0.700074515648,1
92557,0.837927514038,1
92559,0.746397694525,1
92560,0.647940074906,0
92562,0.973938942666,1
92563,0.860897435897,1
92564,0.894568690096,1
92565,0.861448711716,1
92567,0.543416572077,1
92569,0.547037422037,0
92570,0.698912198912,1
92572,0.303571428571,0
92574,0.651741293532,0
92575,0.918715015819,1
92577,0.746397694525,0
92578,0.956471271039,1
92579,0.836571428571,0
92581,0.356748224152,0
92582,0.72961249277,0
92583,0.777067153952,1
92584,0.651553468208,0
92589,0.86930545183,0
92590,0.691568047337,0
92591,0.712166172107,0
92595,0.853275794429,1
92596,0.776712046205,1
92599,0.646195326543,1
92602,0.686285714286,1
92604,0.618650217707,0
92606,0.777932636469,1
92607,0.897851819377,1
92610,0.870615486433,0
92611,0.80487804878,1
92613,0.918313570488,1
92614,0.149425287356,0
92616,0.841540626099,1
92619,0.919764011799,1
92620,0.743243243243,1
92621,0.658536585366,1
92622,0.565197428834,0
92624,0.745555555556,1
92626,0.792915531335,1
92627,0.983761598858,1
92628,0.812330009066,0
92629,0.840114887506,1
92631,0.708730741012,1
92632,0.919764011799,1
92635,0.848857644991,1
92636,0.851851851852,0
92637,0.415011037528,1
92640,0.786030428769,1
